smiles,gene
C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,141
C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl,3386
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,14
CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,3150
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,124
CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,48
CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,93
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,3048
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,3051
CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,14
CCCCCCC(C)(C)C1=CC(=C2C3CC(=O)CCC3C(OC2=C1)(C)C)O,27
CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,137
CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,3059
CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,3051
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,3088
CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,1116
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,73
CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,3532
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,66
[Ca+2],2355
C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,52
[Ca+2],2710
CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,37
[Ca+2],1713
CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,90
CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,788
CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,85
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,9
[Ca+2],1258
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,88
[Ca+2],233
CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,91
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,3125
CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,3076
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,79
CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,146
CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,139
[Ca+2],2872
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,83
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,39
CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,93
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,128
C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,99
C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,68
C(CC(=O)O)CN,3528
CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,183
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,110
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,3291
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,117
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,438
C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,34
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,48
[Ca+2],2654
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,38
[Ca+2],1811
[Ca+2],2619
CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,116
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,3010
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,3
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,101
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,39
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,5
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,52
CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,38
C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,102
[Ca+2],2408
CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,72
CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,93
CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,3089
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,104
[Ca+2],208
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,75
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,82
CCCCCCC(C)(C)C1=CC(=C2C3CC(=O)CCC3C(OC2=C1)(C)C)O,115
CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,124
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,128
CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,103
CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,128
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,3375
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,136
CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,111
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,4
C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,3047
CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,5
CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,92
C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,70
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,48
[Ca+2],176
CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,183
CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,3098
CC(=O)NC1=CC=C(C=C1)O,3024
[Ca+2],744
CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,103
[Ca+2],889
[Ca+2],779
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,18
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,3292
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,139
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,157
C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,48
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,100
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,3116
[Ca+2],1780
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,2024
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,3085
CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,13
[Ca+2],2073
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,128
CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,2822
CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O,64
CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,83
C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,29
C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,134
C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,75
CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,128
[Ca+2],772
CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,123
CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,153
C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,129
CC(CC1=CC=CC=C1)NC,3054
[Ca+2],2622
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,114
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,91
CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,68
C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,7
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,95
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,3214
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,88
[Ca+2],520
[Ca+2],2066
CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,137
C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,105
C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,5
CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,157
CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,12
[Ca+2],940
CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,3036
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,3228
CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,18
[Ca+2],2465
CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,3311
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,3296
[Ca+2],906
CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,8
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,3051
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,52
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,45
[Ca+2],2753
CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,3
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,67
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,78
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,3140
CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,109
CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,95
CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,151
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,126
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,198
C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,3058
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,3013
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,105
CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,3022
CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,34
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,38
C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,31
[Ca+2],468
C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,132
CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C,107
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,27
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,50
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,15
[Ca+2],628
[Ca+2],826
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,147
CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,101
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,56
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,136
[Ca+2],1957
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,33
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,138
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,109
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,56
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,122
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,3294
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,136
[Ca+2],2917
CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,52
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,56
[Ca+2],1625
CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,3326
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,147
CCCCCCC(C)(C)C1=CC(=C2C3CC(=O)CCC3C(OC2=C1)(C)C)O,132
C1CCC(CC1)(CC(=O)O)CN,3619
CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,29
CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C,67
[Ca+2],1461
C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,42
[Ca+2],2843
COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,43
CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,121
[Ca+2],2740
CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,127
COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,3126
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,67
CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,3
CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,61
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,112
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,98
CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,114
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,44
C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,92
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,133
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,394
CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,3155
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,3082
CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,93
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,148
C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,143
CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,74
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,3369
COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,3085
[Ca+2],2556
[Ca+2],2523
[Ca+2],2674
CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,78
CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,89
C[N+](C)(C)CCOC(=O)N,3378
CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,3011
[Ca+2],2123
[Ca+2],2428
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,60
C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,3012
COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,63
[Ca+2],2054
C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,3037
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,106
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,89
[Ca+2],992
CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,24
CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,63
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,141
CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C,59
COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,97
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,3373
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,82
CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,69
C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,126
CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,144
[Ca+2],516
CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,56
CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,62
[Ca+2],2086
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,10
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,114
CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,151
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,182
C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,98
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,134
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,777
C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,3320
[Ca+2],774
CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,147
CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,104
[Ca+2],2642
[Ca+2],2930
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,50
CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,14
CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,39
CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,12
CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,47
[Ca+2],1766
CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,146
CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,47
[Ca+2],767
C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,764
COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,335
CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,66
CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,80
CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,181
CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,46
[Ca+2],809
CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,11
[Ca+2],1223
CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,1552
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,3153
CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,76
CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,45
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,183
CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,29
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,89
CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,70
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,3368
CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,77
CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C,76
CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,31
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,3253
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,46
C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,777
C[N+]1=CC=CC(=C1)OC(=O)N(C)C,899
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,157
CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,137
C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,3043
C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,18
[Ca+2],219
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,156
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,3286
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,129
[Ca+2],2176
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,158
CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O,143
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,40
CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,183
